,brand,category_1stlevel,country,countrycode,countryoforigin,ddprate,ddpsubcategory,designer,freereturn,hasitemsonbag,hasusedwishlist,isreseller,issale,isusingmultipledevices,isvip,orderdate_gmt,orderportalid,platform,productid,promocode,region,returned,shipper,shiptypeid,size,storeid,style,tierafterorder,tierbeforeorder,userfraudstatus,userid
8292,81,Shoes,14,14,1,41.4036,Footwear with outer soles of rubber or plastics,1638,1,Yes,Yes,No,No,No,Not VIP,2018-02-12 17:32:48.026000+00:00,286432,web,3544,1,3,,2,2,194,271,1640,T4,,4,202969.0
8293,69,Accessories,1,1,1,5.2096,Belts,6848,1,No,Yes,No,No,Yes,VIP,2018-01-29 15:39:57.643000+00:00,374318,web,7158,1,1,,2,2,464,36,6852,T2,T2,3,254852.0
8294,14,Jewellery,16,16,1,11.8305,Other,111934,1,Yes,Yes,Yes,No,Yes,VIP New,2018-02-13 12:53:42.650000+00:00,290081,web,128959,1,4,,2,2,6,128,111960,VIP,VIP,6,1201.0
8295,528,Shoes,17,17,20,24.3652,N/D,4419,1,No,No,No,No,No,Not VIP,2018-01-01 20:06:18.276000+00:00,3302,web,4585,1,4,,2,2,77,227,4423,T4,,3,3162.0
8296,68,Clothing,46,46,6,5.008,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",92715,1,No,Yes,No,Yes,No,Not VIP,2018-02-17 11:21:35.853000+00:00,308905,,105331,1,4,,2,2,43,33,92737,T4,T4,3,216517.0
8297,340,Clothing,12,12,12,33.3833,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",25012,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-24 08:50:24.206000+00:00,179132,app,27063,1,4,,2,2,27,22,25020,T2,T2,3,31872.0
8298,33,Clothing,40,40,4,5.8485," T-shirts, singlets and other vests",126753,1,Yes,Yes,No,No,No,Not VIP,2018-02-16 12:25:05.256000+00:00,304594,,147504,1,4,,2,2,8,44,126783,T3,T4,3,30352.0
8299,25,Clothing,55,55,2,0.0," T-shirts, singlets and other vests",93213,1,Yes,Yes,No,No,No,Not VIP,2018-02-03 14:06:51.246000+00:00,237490,web,130267,1,3,,1,3,2,22,93235,T2,T3,4,170920.0
8300,17,Clothing,43,43,1,0.0,,3279,1,No,Yes,No,Yes,No,VIP New,2018-01-01 15:54:08.160000+00:00,2398,app,3381,1,4,,2,2,24,11,3282,VIP,VIP,3,2297.0
8301,86,Clothing,1,1,3,5.0083,,79637,1,No,No,No,No,No,Not VIP,2018-01-15 19:17:20.803000+00:00,129681,web,89728,1,1,,2,2,43,711,79656,T2,T2,3,101962.0
8302,33,Clothing,20,20,1,0.0,"Trousers, overalls, shorts",17093,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-09 10:26:37.496000+00:00,401023,app,18235,921,3,,2,2,16,314,17100,T4,T4,3,268034.0
8303,131,Shoes,59,59,1,0.0,Footwear with outer soles of rubber or plastics,4490,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-01-11 21:51:47.240000+00:00,99478,app,4659,921,4,,2,2,23,349,4494,VIP,VIP,6,25084.0
8304,81,Clothing,1,1,20,5.0083,N/D,115145,1,Yes,Yes,No,No,No,Not VIP,2018-02-08 03:42:40.190000+00:00,387253,web,132927,1,1,,2,2,24,85,115172,,,2,261399.0
8305,14,Clothing,19,19,123,0.0,,121687,1,No,Yes,No,No,No,Not VIP,2018-02-11 16:26:02.186000+00:00,281461,web,142361,1,4,,2,2,55,9,121716,T4,T4,3,199809.0
8306,14,Shoes,31,31,1,28.555,Footwear with outer soles of rubber or plastics,15196,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-01-10 04:15:16.156000+00:00,389268,web,16166,1,1,,2,2,72,20,15203,VIP,VIP,4,7664.0
8307,1289,Clothing,1,1,24,5.0083,"Trousers, overalls, shorts",120325,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-08 07:43:24.826000+00:00,263810,web,139455,1,1,,2,2,3,305,120353,T2,T3,3,113999.0
8308,1783,Clothing,15,15,2,0.0,Jackets and blazers,148986,1,No,Yes,No,Yes,Yes,Not VIP,2018-02-10 13:25:57.073000+00:00,276393,app,175188,1,4,,2,2,90,374,149019,T3,T3,3,21942.0
8309,196,Bags,5,5,9,0.0,"Handbags, whether or not with shoulder strap, including those without handle",24759,1,No,No,No,Yes,No,Not VIP,2018-01-24 08:05:54.723000+00:00,178953,web,26757,1,3,,2,2,17,35,24767,T4,,3,135362.0
8310,222,Clothing,1,1,3,5.0083,"Coats: overcoats, raincoat, cape, cloaks and similar articles",25113,1,No,No,No,Yes,No,Not VIP,2018-01-06 14:59:07.243000+00:00,382217,web,27183,1,1,,2,2,27,57,25121,,,3,258860.0
8311,1142,Jewellery,15,15,14,0.0,Of precious metal whether or not plated or clad with precious metal,148490,1,Yes,Yes,No,No,Yes,VIP,2018-02-05 11:21:01.183000+00:00,247270,,174589,4185,4,,2,2,17,337,148523,VIP,VIP,3,43815.0
8312,17,Clothing,15,15,1,0.0,N/D,33747,1,Yes,Yes,No,No,No,VIP,2018-01-22 17:15:16.343000+00:00,169598,,36938,1,4,,4,2,3,22,33756,VIP,VIP,6,34784.0
8313,6,Jewellery,1,1,1,5.0083,"Of base metal, whether or not plated with precious metal",16320,1,No,No,No,No,No,Not VIP,2018-01-21 02:43:14.336000+00:00,160522,app,102083,1,1,,2,2,17,285,16327,T3,,4,123018.0
8314,242,Clothing,4,4,1,0.0,Dresses,79184,1,No,Yes,No,Yes,No,Not VIP,2018-01-09 19:57:44.050000+00:00,378704,web,89169,924,3,,2,2,57,287,79203,,,3,257067.0
8315,75,Clothing,9,9,1,0.0,"Blouses, shirts and shirt-blouses",151988,1,No,Yes,No,Yes,Yes,VIP,2018-01-11 10:47:52.386000+00:00,92828,web,178790,924,3,,1,3,9,366,152021,T1,T1,3,75751.0
8316,5,Clothing,30,30,1,11.1267,,6322,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-06 20:48:47.173000+00:00,396451,web,6597,1,3,,2,2,18,461,6326,T2,T2,3,176088.0
8317,97,Clothing,17,17,1,0.0,,24685,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-09 20:23:12.116000+00:00,273225,,26661,1,4,,3,3,2,2,24693,,,3,194660.0
8318,82,Clothing,9,9,16,0.0,"Blouses, shirts and shirt-blouses",156118,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-18 15:51:27.390000+00:00,314537,app,183855,1,3,,1,3,42,44,156151,T4,,3,220049.0
8319,94,Clothing,5,5,1,0.0,"Trousers, overalls, shorts",22066,1,No,Yes,No,Yes,Yes,Not VIP,2018-02-02 16:43:23.383000+00:00,233104,web,26733,4389,3,,2,2,8,335,22074,T4,T4,3,169953.0
8320,4,Shoes,5,5,2,0.0,,12064,1,No,No,No,Yes,Yes,Not VIP,2018-01-20 15:03:26.750000+00:00,157749,web,12752,1,3,,2,2,83,138,12069,T4,T4,3,11806.0
8321,52,Shoes,1,1,1,5.0083,Other footwear with outer soles of leather,15075,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 12:44:35.696000+00:00,51392,app,16036,921,1,,2,2,72,349,15082,T4,,3,44228.0
8322,1043,Clothing,9,9,37,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",23967,1,Yes,Yes,No,No,Yes,VIP New,2018-01-10 08:43:25.890000+00:00,79125,web,25862,924,3,,2,9,8,778,23975,VIP,VIP,3,65497.0
8323,69,Shoes,1,1,1,13.8528,Other footwear with outer soles of leather,28533,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-12 19:57:00.303000+00:00,111245,web,31020,924,1,,5,2,5,15,28541,T2,T4,4,88765.0
8324,41,Shoes,48,48,1,32.2147,Other footwear,63099,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-01 03:31:48.283000+00:00,224264,app,1986,1,4,,2,2,31,590,63115,T2,T2,4,134594.0
8325,120,Baby Girl Clothing,19,19,32,0.0,Babies' Outerwear,127457,1,No,Yes,No,No,No,Not VIP,2018-02-13 17:00:35.316000+00:00,291123,app,148392,1,4,,2,2,32,56,127487,T4,T4,3,65173.0
8326,14,Clothing,29,29,1,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",109399,1,No,Yes,No,No,No,Not VIP,2018-02-03 12:38:19.576000+00:00,237117,,125838,1,3,,1,3,29,2,109423,T3,T3,4,151653.0
8327,12,Clothing,1,1,1,0.0,Jackets and blazers,50742,1,Yes,Yes,No,Yes,Yes,VIP@Feb14,2018-01-17 07:35:23.803000+00:00,138305,web,56193,1,1,,1,6,131,144,50754,VIP,VIP,6,14344.0
8328,87,Clothing,21,21,1,24.3652,"Trousers, overalls, shorts",18240,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-09 06:24:35.723000+00:00,403451,web,19490,924,2,,2,2,63,197,18247,T2,T2,4,47750.0
8329,684,Bags,75,75,1,0.0,"Handbags, whether or not with shoulder strap, including those without handle",48263,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-06 06:57:30.366000+00:00,385795,web,53407,1,3,,2,2,17,1217,48275,T3,T3,3,260633.0
8330,11,Clothing,12,12,6,35.7236,"Trousers, overalls, shorts",114831,1,Yes,Yes,No,No,No,Not VIP,2018-01-16 15:36:10.973000+00:00,134216,,132527,1,4,,2,2,13,22,114858,T4,,3,105083.0
8331,170,Clothing,5,5,1,0.0,Shirts,91028,1,Yes,Yes,No,Yes,No,VIP,2018-02-02 15:49:19.673000+00:00,232830,web,103278,1,3,,2,2,130,479,91050,VIP,VIP,3,1215.0
8332,219,Shoes,1,1,2,0.0,Footwear with outer soles of rubber or plastics,30997,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-16 17:10:18.226000+00:00,134724,web,33812,1,1,,2,2,210,132,31005,VIP,VIP,6,78116.0
8333,33,Clothing,1,1,4,5.0083,"Trousers, overalls, shorts",23442,1,No,Yes,No,Yes,No,Not VIP,2018-01-05 09:55:44.036000+00:00,24489,web,25264,1,1,,2,2,109,106,23450,T3,,3,21856.0
8334,2,Clothing,24,24,20,0.0,N/D,98579,1,Yes,Yes,No,No,Yes,Not VIP,2018-01-25 17:51:16.716000+00:00,188119,web,61858,1,3,,2,2,14,189,98602,T3,T4,3,141275.0
8335,36,Shoes,19,19,1,0.0,Other footwear with outer soles of leather,11389,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-12 03:29:30.316000+00:00,400161,,12040,921,4,,2,2,431,57,11394,,,3,267654.0
8336,956,Clothing,7,7,58,0.0,N/D,34527,0,Yes,Yes,No,No,Yes,Not VIP,2018-01-07 21:59:34.073000+00:00,40884,web,37833,1,1,,3,4,16,794,34536,T1,T2,7,35816.0
8337,87,Clothing,4,4,1,0.0,,30797,1,Yes,No,No,Yes,No,Not VIP,2018-01-29 14:02:54.736000+00:00,391983,,33590,1,3,,2,2,29,197,30805,,,4,263742.0
8338,50,Clothing,1,1,1,5.0083,Dresses,20253,1,No,Yes,No,No,Yes,Not VIP,2018-01-15 08:13:57.660000+00:00,390576,web,21717,1,1,,2,2,19,143,20259,T4,,4,263062.0
8339,535,Girls Shoes,20,20,1,0.0,Other footwear,52627,1,Yes,Yes,No,No,No,VIP New,2018-01-09 12:07:19.420000+00:00,67714,web,58364,924,3,,5,3,254,65,52639,VIP,VIP,6,56828.0
8340,1375,Clothing,9,9,14,64.5763,Swimwear,154004,1,No,Yes,No,No,Yes,Not VIP,2018-01-29 21:27:07.380000+00:00,211071,app,181257,1,3,,2,2,18,1200,154036,T2,T2,4,156280.0
8341,105,Clothing,5,5,1,0.0,Skirts,77850,1,No,Yes,No,No,No,Not VIP,2018-01-20 08:07:30.410000+00:00,155978,app,87562,1,3,,2,2,16,83,77868,T3,T4,3,119848.0
8342,572,Clothing,9,9,3,0.0,"Trousers, overalls, shorts",10521,1,No,Yes,No,Yes,No,Not VIP,2018-01-02 22:11:02.826000+00:00,9222,,11088,1,3,,1,3,433,85,10527,T4,,3,8514.0
8343,19,Clothing,1,1,16,5.0083,"Trousers, overalls, shorts",11509,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-08 16:53:33.060000+00:00,56467,web,12170,924,1,,2,2,47,497,11514,T2,T2,3,48180.0
8344,20,Clothing,19,19,4,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",50107,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-11 15:08:00.643000+00:00,95526,,55477,924,4,,2,2,19,11,50119,T3,T3,3,6968.0
8345,105,Clothing,9,9,1,0.0,"Trousers, overalls, shorts",39793,1,Yes,Yes,No,Yes,Yes,VIP New,2018-02-13 10:29:05.863000+00:00,379220,,43758,1,3,,1,3,269,1092,39803,VIP,VIP,3,60086.0
8346,14,Clothing,9,9,1,0.0,Shirts,99647,1,No,Yes,No,No,Yes,Not VIP,2018-01-26 10:15:32.053000+00:00,191695,web,113830,1,3,,5,3,292,128,99670,T4,T4,3,143573.0
8347,145,Clothing,7,7,8,0.0,N/D,91078,0,Yes,Yes,No,No,No,Not VIP,2018-02-14 19:31:09.360000+00:00,296705,,103340,1,1,,3,4,104,998,91100,,,1,209283.0
8348,4,Shoes,1,1,20,5.0083,,14386,1,Yes,Yes,No,No,Yes,VIP,2018-01-08 00:54:41.903000+00:00,41500,web,15289,1,1,,2,2,296,433,14393,VIP,T1,3,36347.0
8349,25,Clothing,24,24,9,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",127053,1,No,No,No,No,No,Not VIP,2018-01-28 08:21:49.350000+00:00,201950,web,147876,1,3,,1,3,14,33,127083,T4,T4,3,150225.0
8350,402,Clothing,1,1,1,5.0083,"Trousers, overalls, shorts",121654,1,No,No,No,No,No,Not VIP,2018-02-09 04:00:35.860000+00:00,268932,web,141102,1,1,,2,2,16,216,121683,T4,T4,3,192031.0
8351,795,Shoes,1,1,1,5.0083,Footwear with outer soles of leather or composition leather,92867,1,No,No,No,Yes,Yes,Not VIP,2018-01-08 12:39:48.346000+00:00,387944,web,106375,921,1,,2,2,31,472,92889,,,3,261737.0
8352,86,Clothing,5,5,1,0.0,Jackets and blazers,62943,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-11 14:28:24.576000+00:00,387375,app,70302,921,3,,2,2,29,328,62959,T3,T3,3,39426.0
8353,443,Clothing,24,24,1,0.0,N/D,25444,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-02-11 13:11:10.036000+00:00,280712,web,58299,1,3,,1,3,114,8,25452,T4,,3,199336.0
8354,92,Shoes,39,39,1,7.6715,Footwear with outer soles of rubber or plastics,7717,1,Yes,No,No,No,No,Not VIP,2018-02-10 08:18:21.966000+00:00,275298,app,8092,1,4,,1,7,30,91,7722,T4,,3,195924.0
8355,63,Clothing,3,3,2,0.0,Jackets and blazers,28484,1,No,Yes,No,Yes,No,Not VIP,2018-01-06 11:31:13.676000+00:00,31716,web,30970,1,2,,4,2,70,150,28492,T4,,3,28014.0
8356,189,Clothing,4,4,5,0.0,Shirts,5663,1,No,Yes,No,No,No,Not VIP,2018-01-24 22:16:59.663000+00:00,399392,app,5896,1,3,,1,3,14,1216,5667,T4,T4,4,262581.0
8357,64,Girls Clothing,5,5,2,0.0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",41789,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-10 09:04:07.953000+00:00,79334,,46069,921,3,,2,2,49,22,41799,T2,T2,3,34350.0
8358,190,Clothing,3,3,26,0.0,"Trousers, overalls, shorts",104571,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-24 12:52:40.283000+00:00,180157,,119858,1,2,,2,2,46,1078,104593,T4,T4,4,63616.0
8359,141,Shoes,4,4,1,0.0,Other footwear with outer soles of leather,57151,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-10 18:06:51.906000+00:00,85296,web,63567,924,3,,1,3,28,130,57164,T4,,3,70197.0
8360,69,Shoes,12,12,1,0.0,Other footwear with outer soles of leather,5463,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 07:48:08.586000+00:00,373153,,5686,924,4,,2,2,76,35,5467,T2,T2,3,254236.0
8361,141,Shoes,11,11,1,0.0,Other footwear with outer soles of leather,85406,1,Yes,Yes,No,No,Yes,VIP,2018-01-18 14:39:36.510000+00:00,146372,web,96626,1,3,,1,3,37,150,85428,T1,T1,3,21283.0
8362,11,Clothing,40,40,20,5.8485,,108576,1,Yes,Yes,Yes,No,Yes,VIP New,2018-02-16 16:22:11.576000+00:00,401354,app,124834,7513,4,,2,2,18,160,108600,VIP,VIP,3,252300.0
8363,251,Clothing,61,61,4,0.0,N/D,4354,1,No,No,No,Yes,No,Not VIP,2018-01-02 18:57:03.420000+00:00,8351,web,4513,1,3,,2,2,27,184,4358,T4,,3,7717.0
8364,5,Clothing,5,5,1,0.0," T-shirts, singlets and other vests",44579,1,No,Yes,No,Yes,No,Not VIP,2018-01-09 18:03:04.080000+00:00,72370,,49223,921,3,,2,2,19,52,44592,T4,,4,60308.0
8365,52,Clothing,16,16,23,5.0083," T-shirts, singlets and other vests",5939,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-04 08:12:47.450000+00:00,17498,app,6185,1,4,,2,2,8,84,5943,T4,,3,15799.0
8366,46,Clothing,3,3,1,0.0,"Trousers, overalls, shorts",37428,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-11 09:26:16.140000+00:00,376471,web,41071,924,2,,2,2,13,466,37437,T2,T2,3,252512.0
8367,5,Shoes,20,20,1,0.0,Other footwear,19666,1,No,Yes,No,No,Yes,Not VIP,2018-01-28 23:44:57.880000+00:00,205801,app,21075,1,3,,1,3,38,1076,19672,T4,T4,4,2421.0
8368,14,Clothing,5,5,1,0.0,"Trousers, overalls, shorts",35748,1,No,Yes,No,No,Yes,Not VIP,2018-02-05 12:28:46.546000+00:00,247541,,39184,1,3,,2,2,63,942,35757,T3,T4,3,38518.0
8369,69,Shoes,9,9,1,0.0,Other footwear with outer soles of leather,32483,1,No,No,No,Yes,No,Not VIP,2018-01-07 11:17:56.770000+00:00,37717,web,35481,1,3,,4,9,37,349,32492,,,3,33115.0
8370,81,Clothing,11,11,1,0.0,"Blouses, shirts and shirt-blouses",47771,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-09 10:33:51.633000+00:00,398093,,52834,924,3,,1,3,42,57,47783,T4,T4,3,38779.0
8371,76,Shoes,16,16,1,34.1055,Other footwear with outer soles of leather,19335,1,Yes,Yes,No,Yes,No,VIP,2018-01-09 01:56:27.936000+00:00,62312,app,20706,921,4,,2,2,5,34,19341,T4,T4,3,52802.0
8372,376,Clothing,7,7,8,0.0,"Blouses, shirts and shirt-blouses",65324,0,Yes,No,No,Yes,No,Not VIP,2018-02-03 15:20:00.473000+00:00,237832,web,73056,1,1,,4,4,398,674,65341,T4,,4,172834.0
8373,23,Bags,10,10,31,0.0,"Handbags, whether or not with shoulder strap, including those without handle",3932,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-28 17:00:07.253000+00:00,204134,web,4063,1,3,,1,3,17,1084,3936,T4,,3,151670.0
8374,152,Clothing,1,1,1,5.0083,"Trousers, overalls, shorts",119898,1,Yes,Yes,No,No,No,Not VIP,2018-02-07 22:09:16.290000+00:00,262127,web,138891,1,1,,3,2,135,160,119926,,,2,187895.0
8375,235,Shoes,12,12,1,28.7029,Other footwear with outer soles of leather,31259,1,No,Yes,No,Yes,No,Not VIP,2018-01-07 02:04:41.343000+00:00,35943,,34104,1,4,,3,2,38,106,31267,,,4,31663.0
8376,81,Shoes,4,4,1,0.0,Other footwear,1638,1,No,No,No,No,Yes,Not VIP,2018-01-12 04:40:05.033000+00:00,404728,web,34196,1,3,,1,3,158,36,1640,,,3,171904.0
8377,92,Shoes,24,24,1,0.0,Other footwear,320,1,No,No,No,No,No,Not VIP,2018-02-09 16:46:35.893000+00:00,272210,web,322,1,3,,3,7,152,91,321,,,1,194029.0
8378,535,Girls Clothing,12,12,2,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",69476,1,Yes,No,No,Yes,No,Not VIP,2018-01-30 04:35:56.423000+00:00,212443,web,77821,1,4,,2,2,48,426,69493,T1,T1,4,149769.0
8379,141,Shoes,34,34,1,5.0083,Other footwear with outer soles of leather,118821,1,,,,No,,,2018-02-07 05:21:03.333000+00:00,257788,,137513,1,6,,2,2,23,33,118849,T4,T4,3,
8380,83,Bags,16,16,20,14.5035,N/D,1739,1,No,No,No,No,No,Not VIP,2018-01-11 13:58:55.056000+00:00,94735,,34059,1,4,,2,2,17,254,1742,T4,,3,77133.0
8381,69,Shoes,9,9,1,0.0,Footwear with outer soles of rubber or plastics,8307,1,Yes,No,No,No,No,Not VIP,2018-01-26 16:20:42.010000+00:00,400629,web,67474,1,3,,1,3,5,36,8312,,,3,267872.0
8382,337,Shoes,1,1,1,5.0083,Footwear with outer soles of rubber or plastics,4295,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-01 00:15:06.020000+00:00,382388,web,4450,1,1,,2,2,12,5,4299,,,3,257187.0
8383,614,Shoes,84,84,21,12.1551,Other footwear,57569,1,No,Yes,Yes,Yes,Yes,Not VIP,2018-02-04 18:34:12.560000+00:00,243766,app,64059,1,1,,5,2,156,84,57582,T1,T2,2,176585.0
8384,25,Clothing,5,5,23,0.0,Shirts,55009,1,No,Yes,No,Yes,Yes,Not VIP,2018-02-01 17:18:30.773000+00:00,227689,web,61101,1,3,,4,2,3,33,55021,T4,T4,3,166637.0
8385,104,Accessories,41,41,1,21.2546,"Shawls, scarves, mufflers, mantillas, veils and similar articles",52181,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-26 01:33:08.180000+00:00,189985,web,57848,1,4,,2,2,17,245,52193,T2,T2,3,142537.0
8386,310,Clothing,1,1,1,5.0083,,9546,1,Yes,Yes,No,No,No,Not VIP,2018-01-14 06:09:01.350000+00:00,398964,app,10067,1,1,,2,2,14,138,9552,,,4,267087.0
8387,87,Clothing,4,4,1,0.0,Skirts,18783,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 18:27:17.366000+00:00,57823,web,20107,924,3,,2,2,42,465,18789,T4,,3,49262.0
8388,1250,Clothing,4,4,20,0.0,,150623,1,No,No,No,Yes,No,Not VIP,2018-01-09 16:56:45.096000+00:00,71600,,177166,924,3,,2,2,114,842,150656,T4,,4,59741.0
8389,25,Clothing,4,4,23,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",28189,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-09 23:33:37.350000+00:00,385523,web,34028,924,3,,1,3,17,33,28197,T4,T4,3,260505.0
8390,969,Clothing,19,19,114,0.0,Jackets and blazers,153661,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-10 00:40:36.850000+00:00,393397,web,180853,924,4,,2,2,33,96,153693,T2,T2,3,37049.0
8391,36,Shoes,3,3,1,0.0,Other footwear,79404,1,Yes,Yes,No,No,Yes,Not VIP,2018-01-27 08:20:55.743000+00:00,196842,web,115707,1,2,,2,2,431,106,79423,T4,T4,3,146854.0
8392,5,Shoes,20,20,1,0.0,Footwear with outer soles of rubber or plastics,7118,1,Yes,No,No,Yes,No,Not VIP,2018-02-05 22:13:04.243000+00:00,377729,web,7455,1,3,,1,3,91,1214,7122,T4,,3,256558.0
8393,14,Clothing,9,9,1,0.0,,9180,1,No,No,No,No,No,VIP,2018-01-12 18:26:38.110000+00:00,110341,,9675,1,3,,1,3,142,9,9186,VIP,VIP,3,88130.0
8394,331,Clothing,11,11,1,0.0,"Trousers, overalls, shorts",6854,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-10 22:52:18.543000+00:00,88027,web,171751,924,3,,1,3,165,563,6858,T3,T4,4,72309.0
8395,23,Shoes,9,9,14,0.0,Other footwear,13369,1,No,No,No,Yes,No,Not VIP,2018-02-04 19:40:40.360000+00:00,373215,web,72050,1,3,,2,2,235,30,13376,,,3,254269.0
8396,766,Clothing,20,20,2,0.0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",16102,1,Yes,No,No,Yes,No,Not VIP,2018-01-03 21:07:15.953000+00:00,15234,web,17150,1,3,,1,3,181,341,16109,T4,T4,3,13823.0
8397,140,Clothing,9,9,20,0.0,N/D,1974,1,No,No,No,Yes,No,Not VIP,2018-02-01 17:52:47.486000+00:00,227866,web,2029,1,3,,1,3,8,85,1977,T4,,3,166757.0
8398,904,Shoes,3,3,4,0.0,Other footwear with outer soles of leather,6928,1,No,Yes,No,No,No,Not VIP,2018-01-23 09:50:30.783000+00:00,375184,app,128270,1,2,,2,2,25,24,6932,T4,T4,3,255288.0
8399,55,Teen Boy Clothing,15,15,1,0.0," T-shirts, singlets and other vests",1753,1,Yes,No,No,No,No,Not VIP,2018-01-05 02:47:32.393000+00:00,22906,web,23896,1,4,,2,2,10,203,1756,T3,T3,3,20515.0
8400,14,Shoes,1,1,1,5.0083,Other footwear with outer soles of leather,87741,1,No,No,No,No,No,Not VIP,2018-01-02 22:13:40.846000+00:00,9238,,99405,1,1,,2,2,5,9,87763,T4,,3,8530.0
8401,532,Clothing,4,4,51,0.0," T-shirts, singlets and other vests",2522,1,No,No,No,No,No,Not VIP,2018-02-15 11:58:10.890000+00:00,299541,web,2596,5082,3,,1,3,8,1216,2525,T4,,3,210947.0
8402,678,Clothing,1,1,2,5.0083,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",42272,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-02-10 18:56:32.043000+00:00,277699,web,46597,1,1,,2,2,14,15,42282,T4,T4,2,145293.0
8403,177,Clothing,9,9,26,0.0," T-shirts, singlets and other vests",16132,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-04 20:30:00.200000+00:00,380594,web,17183,1,3,,1,3,3,11,16139,T4,T4,3,258065.0
8404,249,Baby Girl Clothing,5,5,4,0.0,"Babies' Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, except those imported as parts of sets",16627,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-09 23:39:55.863000+00:00,75391,,17725,921,3,,2,2,285,277,16634,T1,T1,3,62696.0
8405,36,Shoes,1,1,1,5.0083,Other footwear with outer soles of leather,7559,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-12 09:00:38.303000+00:00,376587,web,7927,924,1,,2,2,505,11,7564,T2,T2,4,48200.0
8406,626,Girls Clothing,28,28,2,0.0,Dresses,127094,1,No,Yes,No,No,Yes,Not VIP,2018-02-13 10:19:26.846000+00:00,289562,web,147924,1,3,,2,2,39,67,127124,T2,T2,3,204900.0
8407,351,Girls Shoes,19,19,1,0.0,Footwear with outer soles of rubber or plastics,98780,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-01-30 12:26:28.840000+00:00,214221,web,112754,1,4,,2,2,61,212,98803,VIP,VIP,6,239.0
8408,36,Shoes,35,35,1,0.0,,84814,1,No,Yes,Yes,No,No,Not VIP,2018-02-07 14:11:59.833000+00:00,259652,web,95904,1,4,,2,2,431,72,84835,VIP,VIP,4,107639.0
8409,389,Shoes,1,1,2,0.0,Footwear with outer soles of rubber or plastics,28336,1,No,No,No,No,No,Not VIP,2018-01-02 15:57:50.703000+00:00,392788,,30807,1,1,,2,2,365,11,28344,,,3,264123.0
8410,9,Clothing,1,1,16,5.0083,Jackets and blazers,61259,1,Yes,Yes,No,Yes,No,VIP New,2018-02-04 03:03:44.370000+00:00,240174,,68355,1,1,,2,2,63,238,61273,T1,T1,3,174353.0
